 ,image,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,IntDen,Median,RawIntDen,Ch,bkg_area,bkg_mean,bkg_min,bkg_max,bkg_median,bkg_stdev,radius1,radius2,MeanSub,cellid,nucid,cytoid
43122,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1120.1,165.7,927,884,1484,342.0,633.5,342.0,633.1,58247.0,1092,58247.0,2,60,1133.2,803,1770,1106,170.4,4,6,0.0,6,6,0
43123,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6331.3,2830.7,2732,2732,15974,342.0,633.5,341.9,633.4,329230.0,5590,329230.0,3,60,4736.5,2903,7366,4462,1126.7,4,6,1594.8000000000002,6,6,0
43124,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2551.5,299.9,2414,1919,3388,342.0,633.5,342.0,633.0,132678.0,2531,132678.0,4,60,2487.7,1845,3518,2459,368.5,4,6,63.80000000000018,6,6,0
43125,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1705.0,185.1,1428,1417,2355,237.0,636.0,237.0,636.0,88660.0,1705,88660.0,1,60,1692.4,1353,2529,1654,222.2,4,6,12.599999999999907,6,0,1
43126,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1645.9,495.2,1834,917,2878,237.0,636.0,236.7,636.4,85586.0,1533,85586.0,2,60,1643.5,938,3369,1475,601.4,4,6,2.400000000000091,6,0,1
43127,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,13606.9,8383.1,4500,4500,36416,237.0,636.0,236.8,635.7,707560.0,11060,707560.0,3,60,5636.2,3072,9505,5286,1560.7,4,6,7970.7,6,0,1
43128,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2493.8,349.3,2509,2074,3945,237.0,636.0,236.9,636.0,129679.0,2441,129679.0,4,60,2150.6,1688,3030,2068,267.0,4,6,343.2000000000003,6,0,1
43129,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2069.1,233.8,1869,1650,2730,500.5,642.2,499.9,642.0,107595.0,2087,107595.0,1,60,2293.4,1562,4412,2004,706.8,4,6,0.0,6,0,1
43130,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1116.3,121.7,946,877,1354,500.5,642.2,500.0,642.0,58046.0,1132,58046.0,2,60,1097.3,849,1560,1078,170.1,4,6,19.0,6,0,1
43131,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,9627.1,5841.8,3608,3608,27535,500.5,642.2,500.4,641.9,500611.0,7858,500611.0,3,60,5081.1,3365,7761,4939,1109.9,4,6,4546.0,6,0,1
43132,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2111.2,327.1,1720,1607,3058,500.5,642.2,500.0,642.0,109783.0,2051,109783.0,4,60,1899.2,1313,3004,1849,353.5,4,6,211.99999999999977,6,0,1
43133,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1705.9,183.2,1732,1353,2177,233.0,643.5,233.1,643.0,88705.0,1709,88705.0,1,60,1712.9,1247,2043,1696,175.2,4,6,0.0,6,0,1
43134,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2118.0,587.5,1262,1262,3514,233.0,643.5,233.2,643.1,110134.0,2027,110134.0,2,60,2315.3,1040,4996,2060,1132.1,4,6,0.0,6,0,1
43135,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,14316.1,7793.4,5044,5044,32366,233.0,643.5,232.7,643.5,744435.0,13112,744435.0,3,60,8393.9,4106,26576,6732,4462.2,4,6,5922.200000000001,6,0,1
43136,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2292.9,354.0,1642,1642,3170,233.0,643.5,233.0,643.1,119231.0,2273,119231.0,4,60,2107.2,1642,2814,2111,245.5,4,6,185.70000000000027,6,0,1
43137,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7192.2,809.3,5747,5747,9146,328.5,646.5,328.0,646.0,373997.0,7204,373997.0,1,60,6533.3,4998,8433,6538,635.2,4,6,658.8999999999996,6,6,0
43138,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1152.4,175.0,994,854,1659,328.5,646.5,328.1,646.0,59924.0,1131,59924.0,2,60,1095.1,820,1663,1057,164.9,4,6,57.30000000000018,6,6,0
43139,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7453.9,3000.2,3174,3174,13705,328.5,646.5,328.3,646.0,387601.0,7367,387601.0,3,60,4627.9,2544,7854,4402,1207.0,4,6,2826.0,6,6,0
43140,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2538.6,337.0,2683,1958,3570,328.5,646.5,328.0,646.1,132007.0,2556,132007.0,4,60,2597.6,1825,3792,2600,393.1,4,6,0.0,6,6,0
43141,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1733.5,214.6,1538,1340,2443,228.0,648.0,228.0,648.0,90144.0,1750,90144.0,1,60,1644.0,1247,2164,1617,172.8,4,6,89.5,6,0,1
43142,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3429.4,1200.0,2202,1272,6019,228.0,648.0,228.0,647.8,178330.0,3531,178330.0,2,60,2294.3,1142,4960,2092,883.2,4,6,1135.1,6,0,1
43143,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,17453.4,7966.1,6121,6121,39028,228.0,648.0,227.9,648.1,907575.0,15589,907575.0,3,60,11488.8,4762,32090,10178,5651.1,4,6,5964.600000000002,6,0,1
43144,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2160.6,290.7,1660,1660,2818,228.0,648.0,228.1,648.0,112350.0,2091,112350.0,4,60,2181.3,1642,3239,2155,344.6,4,6,0.0,6,0,1
43145,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7572.8,622.2,7203,6237,8992,362.0,651.0,362.1,651.0,393785.0,7486,393785.0,1,60,7445.8,5904,9696,7357,748.4,4,6,127.0,6,6,0
43146,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1101.7,115.2,1055,911,1546,362.0,651.0,362.0,651.0,57289.0,1076,57289.0,2,60,1123.8,826,1464,1086,159.7,4,6,0.0,6,6,0
43147,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,11705.6,9309.7,3251,3251,38518,362.0,651.0,362.1,650.9,608689.0,7805,608689.0,3,60,4037.6,2409,7703,3711,1187.2,4,6,7668.0,6,6,0
43148,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2548.2,381.5,1807,1807,3639,362.0,651.0,362.0,651.0,132509.0,2449,132509.0,4,60,2515.7,1942,3553,2514,320.9,4,6,32.5,6,6,0
43149,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1697.4,186.0,1377,1377,2144,522.9,658.3,522.0,658.0,88266.0,1690,88266.0,1,60,1622.7,1187,2095,1626,180.1,4,6,74.70000000000005,6,0,1
43150,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1037.9,144.9,1127,738,1368,522.9,658.3,522.0,658.1,53969.0,1057,53969.0,2,60,1052.8,781,1527,1036,171.2,4,6,0.0,6,0,1
43151,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,9285.3,5202.2,3620,3620,24659,522.9,658.3,522.3,658.1,482838.0,7913,482838.0,3,60,4400.9,2424,7416,4216,1162.5,4,6,4884.4,6,0,1
43152,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1891.9,344.0,1655,1255,2823,522.9,658.3,521.9,658.0,98377.0,1842,98377.0,4,60,1876.2,1363,2891,1874,281.0,4,6,15.700000000000044,6,0,1
43153,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1562.7,157.1,1501,1318,2004,190.5,668.0,190.0,668.0,81262.0,1537,81262.0,1,60,1580.7,1255,2147,1541,182.9,4,6,0.0,5,0,1
43154,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1497.2,406.9,965,807,2490,190.5,668.0,190.0,667.9,77853.0,1507,77853.0,2,60,1155.2,841,2384,1063,310.5,4,6,342.0,5,0,1
43155,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,9236.5,5039.5,3062,3062,22888,190.5,668.0,190.1,667.8,480297.0,7939,480297.0,3,60,4493.2,2515,13812,3906,2030.3,4,6,4743.3,5,0,1
43156,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1885.5,257.2,2060,1357,2816,190.5,668.0,190.0,668.1,98046.0,1875,98046.0,4,60,1875.8,1462,2853,1858,215.4,4,6,9.700000000000044,5,0,1
43157,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1677.0,231.7,1574,1293,2403,227.5,678.0,227.0,678.0,87205.0,1635,87205.0,1,60,1642.2,1303,2201,1615,211.4,4,6,34.799999999999955,6,0,1
43158,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1049.7,118.2,1095,825,1335,227.5,678.0,227.0,678.0,54584.0,1035,54584.0,2,60,1083.2,842,1656,1044,174.1,4,6,0.0,6,0,1
43159,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,8796.4,5100.5,3032,3032,23217,227.5,678.0,227.3,677.9,457412.0,7410,457412.0,3,60,5902.3,2261,15812,5252,2782.0,4,6,2894.0999999999995,6,0,1
43160,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2430.8,596.3,1929,1606,4033,227.5,678.0,226.9,677.8,126399.0,2324,126399.0,4,60,2040.7,1592,2872,1972,285.8,4,6,390.10000000000014,6,0,1
43161,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1569.0,186.2,1481,1264,1986,8.7,679.3,8.0,679.0,81590.0,1524,81590.0,1,60,1516.4,1106,2037,1492,184.0,4,6,52.59999999999991,5,0,1
43162,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1013.2,140.5,1030,750,1504,8.7,679.3,8.1,679.0,52689.0,1008,52689.0,2,60,1008.5,788,1386,982,128.1,4,6,4.7000000000000455,5,0,1
43163,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,8688.1,5803.3,2983,2983,25321,8.7,679.3,8.4,679.1,451779.0,6295,451779.0,3,60,5161.2,2253,10674,4561,1927.4,4,6,3526.9000000000005,5,0,1
43164,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2892.7,816.6,1708,1708,6054,8.7,679.3,8.1,679.0,150420.0,2861,150420.0,4,60,2126.8,1622,2959,2034,318.6,4,6,765.8999999999996,5,0,1
43165,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2056.7,439.7,1783,1485,3615,506.5,678.5,505.7,678.0,106947.0,1922,106947.0,1,60,2301.3,1358,4828,1953,767.8,4,6,0.0,6,0,1
43166,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1106.0,169.3,1269,831,1573,506.5,678.5,506.0,678.1,57511.0,1109,57511.0,2,60,1165.5,775,2220,1097,256.5,4,6,0.0,6,0,1
43167,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7477.3,3740.3,3087,3087,19663,506.5,678.5,505.8,678.0,388820.0,6245,388820.0,3,60,5332.2,2870,8440,5417,1291.2,4,6,2145.1000000000004,6,0,1
43168,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2125.4,309.8,1950,1563,2992,506.5,678.5,506.0,678.1,110520.0,2127,110520.0,4,60,1988.9,1490,3398,1933,329.2,4,6,136.5,6,0,1
43169,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1693.1,173.8,1623,1291,2138,275.0,680.0,275.0,680.0,88043.0,1685,88043.0,1,60,1740.5,1276,2227,1733,210.8,4,6,0.0,6,0,1
43170,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1773.3,403.0,1342,1017,2818,275.0,680.0,275.0,680.2,92213.0,1744,92213.0,2,60,1540.8,960,3835,1328,606.6,4,6,232.5,6,0,1
43171,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,15310.4,8772.3,6716,6716,40351,275.0,680.0,274.8,680.1,796142.0,11619,796142.0,3,60,8653.0,5924,14429,8164,2166.0,4,6,6657.4,6,0,1
43172,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2129.7,273.3,2018,1664,2805,275.0,680.0,275.1,679.9,110745.0,2115,110745.0,4,60,2189.2,1633,3138,2109,324.5,4,6,0.0,6,0,1
43173,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1564.4,183.1,1530,1227,2134,138.8,686.8,138.0,686.0,81350.0,1553,81350.0,1,60,1590.2,1278,2198,1563,155.7,4,6,0.0,5,0,1
43174,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1281.4,185.6,1149,961,1750,138.8,686.8,138.0,686.0,66632.0,1259,66632.0,2,60,1399.6,787,2683,1335,421.0,4,6,0.0,5,0,1
43175,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,11127.5,7079.2,3048,3048,30156,138.8,686.8,138.4,686.6,578629.0,9105,578629.0,3,60,6492.5,2223,12729,6043,2989.3,4,6,4635.0,5,0,1
43176,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2297.8,419.7,1657,1657,3766,138.8,686.8,138.2,686.1,119483.0,2258,119483.0,4,60,2158.9,1608,3162,2157,309.4,4,6,138.9000000000001,5,0,1
43177,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1595.4,189.3,1409,1311,2157,29.7,694.3,29.0,693.9,82960.0,1577,82960.0,1,60,1551.3,1198,1960,1560,165.6,4,6,44.100000000000136,5,0,1
43178,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1454.8,424.5,1212,820,2673,29.7,694.3,29.0,694.4,75651.0,1339,75651.0,2,60,1262.2,844,2675,1198,346.0,4,6,192.5999999999999,5,0,1
43179,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,13474.0,10596.6,3954,3954,44526,29.7,694.3,29.4,694.4,700649.0,10028,700649.0,3,60,6243.0,3258,12696,5951,1942.0,4,6,7231.0,5,0,1
43180,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2102.5,264.1,1714,1573,2716,29.7,694.3,29.0,694.1,109332.0,2103,109332.0,4,60,2192.9,1590,2977,2179,350.3,4,6,0.0,5,0,1
43181,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7882.2,971.4,5365,5365,10066,452.0,695.0,452.1,694.9,409872.0,7848,409872.0,1,60,7493.5,5046,10030,7388,1194.5,4,6,388.6999999999998,6,6,0
43182,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1168.5,203.1,1177,885,1955,452.0,695.0,451.9,694.9,60764.0,1175,60764.0,2,60,1116.3,788,1736,1093,193.0,4,6,52.200000000000045,6,6,0
43183,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7580.4,3010.6,2967,2967,15712,452.0,695.0,452.0,694.8,394179.0,6621,394179.0,3,60,4376.8,2574,8639,4219,1364.8,4,6,3203.5999999999995,6,6,0
43184,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2186.1,304.2,1418,1418,2937,452.0,695.0,452.0,694.9,113675.0,2239,113675.0,4,60,2259.3,1815,3020,2225,319.5,4,6,0.0,6,6,0
43185,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1550.5,179.2,1499,1207,2101,176.2,704.2,176.0,704.0,80625.0,1527,80625.0,1,60,1560.0,1218,2351,1556,221.5,4,6,0.0,5,0,1
43186,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1050.5,217.1,914,719,1818,176.2,704.2,176.0,704.1,54627.0,999,54627.0,2,60,977.7,755,1228,946,122.8,4,6,72.79999999999995,5,0,1
43187,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6150.5,3604.6,2119,2119,15715,176.2,704.2,176.1,704.1,319824.0,4922,319824.0,3,60,3139.9,1899,7373,2927,1134.6,4,6,3010.6,5,0,1
43188,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1860.4,245.6,1868,1380,2444,176.2,704.2,176.0,704.0,96742.0,1855,96742.0,4,60,1787.2,1338,2299,1763,217.7,4,6,73.20000000000005,5,0,1
43189,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5330.4,536.4,5233,4106,6678,411.2,711.2,411.0,710.9,277181.0,5360,277181.0,1,60,5606.9,3957,7963,5542,937.1,4,6,0.0,6,6,0
43190,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1432.7,356.6,1116,842,2445,411.2,711.2,410.8,711.0,74498.0,1379,74498.0,2,60,1152.5,895,1750,1117,180.4,4,6,280.20000000000005,6,6,0
43191,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6974.5,4306.7,2557,2557,23196,411.2,711.2,411.1,711.2,362674.0,5994,362674.0,3,60,4420.4,2259,9949,4041,1845.5,4,6,2554.1000000000004,6,6,0
43192,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2094.3,313.9,1573,1573,2802,411.2,711.2,410.8,710.9,108905.0,2040,108905.0,4,60,2056.7,1567,2771,2048,252.6,4,6,37.60000000000037,6,6,0
43193,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1291.6,140.8,1190,1029,1617,14.0,724.0,14.0,724.0,67165.0,1306,67165.0,1,60,1296.2,1020,1740,1273,154.1,4,6,0.0,5,0,1
43194,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1051.4,154.2,954,802,1523,14.0,724.0,14.0,723.9,54673.0,1024,54673.0,2,60,1083.0,670,1923,1018,236.8,4,6,0.0,5,0,1
43195,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,10040.5,6644.8,3432,3432,30201,14.0,724.0,14.0,723.8,522104.0,7310,522104.0,3,60,5008.7,3028,8883,5028,1394.0,4,6,5031.8,5,0,1
43196,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2111.4,356.3,1757,1564,3516,14.0,724.0,14.0,724.0,109792.0,2084,109792.0,4,60,1987.6,1411,2753,1937,309.2,4,6,123.80000000000018,5,0,1
43197,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6950.2,875.2,5073,5073,8726,460.8,725.2,459.9,725.0,361408.0,7048,361408.0,1,60,5994.9,4807,7735,6055,737.6,4,6,955.3000000000002,6,6,0
43198,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1141.9,195.2,1145,848,1825,460.8,725.2,460.0,724.9,59377.0,1109,59377.0,2,60,1376.5,868,2590,1309,380.3,4,6,0.0,6,6,0
43199,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6114.0,3158.5,2454,2454,15843,460.8,725.2,460.4,724.8,317930.0,5302,317930.0,3,60,4181.8,1984,8040,4082,1167.0,4,6,1932.2,6,6,0
43200,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1840.6,232.0,1924,1440,2535,460.8,725.2,459.9,725.0,95713.0,1835,95713.0,4,60,1854.6,1472,2561,1805,230.4,4,6,0.0,6,6,0
43201,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1358.4,169.5,1255,1026,1994,32.0,728.5,32.0,728.0,70635.0,1344,70635.0,1,60,1350.1,1012,2043,1334,190.5,4,6,8.300000000000182,5,0,1
43202,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1065.8,205.6,952,809,1862,32.0,728.5,32.1,727.9,55421.0,1026,55421.0,2,60,1224.3,824,2487,1088,386.9,4,6,0.0,5,0,1
43203,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,9741.0,6299.5,4185,4185,28703,32.0,728.5,32.0,728.1,506531.0,7349,506531.0,3,60,4145.1,2553,7539,4126,941.4,4,6,5595.9,5,0,1
43204,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2175.1,395.5,1702,1646,3142,32.0,728.5,32.0,727.9,113106.0,2124,113106.0,4,60,2017.3,1491,3423,1891,397.9,4,6,157.79999999999995,5,0,1
43205,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1502.1,190.3,1309,1182,2126,114.5,729.0,114.0,729.0,78108.0,1474,78108.0,1,60,1511.0,1205,1856,1500,158.5,4,6,0.0,5,0,1
43206,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1665.6,332.4,1456,1042,2295,114.5,729.0,114.0,729.0,86613.0,1669,86613.0,2,60,1730.3,945,3609,1653,575.2,4,6,0.0,5,0,1
43207,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,8589.0,3345.3,3766,3766,17619,114.5,729.0,113.9,729.1,446630.0,8098,446630.0,3,60,6236.8,3203,11919,6014,1835.6,4,6,2352.2,5,0,1
43208,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1831.0,237.2,1354,1354,2515,114.5,729.0,114.1,728.9,95212.0,1805,95212.0,4,60,1940.0,1430,3112,1869,321.0,4,6,0.0,5,0,1
43209,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1354.1,177.6,1412,1091,1871,556.0,749.0,556.1,749.0,70412.0,1334,70412.0,1,60,1365.8,1060,1700,1367,151.6,4,6,0.0,6,0,1
43210,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2869.0,1085.5,2822,1178,5613,556.0,749.0,556.3,748.9,149186.0,2761,149186.0,2,60,2445.8,1000,5634,2364,1015.0,4,6,423.1999999999998,6,0,1
43211,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,9856.0,5439.9,3949,3949,25405,556.0,749.0,556.2,748.9,512514.0,7856,512514.0,3,60,5275.1,2436,7631,5216,1197.9,4,6,4580.9,6,0,1
43212,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2273.3,418.7,1987,1574,3662,556.0,749.0,556.2,748.9,118211.0,2273,118211.0,4,60,2293.6,1626,3788,2239,412.9,4,6,0.0,6,0,1
43213,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1650.8,221.3,1567,1213,2303,381.0,761.5,381.0,760.9,85844.0,1596,85844.0,1,60,1648.2,1336,2116,1641,167.2,4,6,2.599999999999909,6,0,1
43214,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1257.6,287.5,796,796,2032,381.0,761.5,380.8,761.0,65394.0,1245,65394.0,2,60,1225.5,750,2884,1144,373.1,4,6,32.09999999999991,6,0,1
43215,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6963.4,3738.4,2677,2677,17084,381.0,761.5,381.1,761.1,362099.0,6449,362099.0,3,60,4064.3,1671,11482,2879,2650.9,4,6,2899.0999999999995,6,0,1
43216,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1803.0,217.2,2140,1401,2192,381.0,761.5,381.0,761.0,93757.0,1773,93757.0,4,60,1780.0,1382,2306,1767,195.7,4,6,23.0,6,0,1
43217,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1359.8,172.5,1138,934,1703,546.5,767.5,545.9,767.0,70708.0,1356,70708.0,1,60,1349.0,1037,1744,1361,156.8,4,6,10.799999999999956,6,0,1
43218,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1257.4,293.4,1087,899,2166,546.5,767.5,546.0,767.3,65385.0,1165,65385.0,2,60,1501.7,802,3436,1310,634.2,4,6,0.0,6,0,1
43219,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7201.7,3981.0,2790,2790,17767,546.5,767.5,546.2,767.2,374489.0,5899,374489.0,3,60,4077.6,1947,6314,4188,1080.6,4,6,3124.1,6,0,1
