Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID14375,14375,56,480.859,142,314,0,22,22,3.5,1,-10921639,1377.155,1350,831,2792,469610,246.617,13.3,0.084,0.867
ID14528,14528,56,546.49,143,312,0,23,23,3.5,1,-10921639,1361.472,1326,811,2614,464262,247.693,10.376,0.077,0.782
ID14867,14867,56,319.348,141.266,307.739,1.847,24,24,3.5,1,-10921639,1370.023,1358,996,2176,467178,189.282,13.3,0.029,0.407
ID15005,15005,56,415.139,136,306,0,25,25,3.5,1,-10921639,1327.674,1309,755,2125,452737,217.348,13.3,0.065,0.74
ID14683,14683,56,435.488,138,304,0,26,26,3.5,1,-10921639,1330.739,1318,772,2370,453782,218.948,13.3,0.071,0.804
ID15170,15170,56,439.422,137,304,0,27,27,3.5,1,-10921639,1330.971,1320,700,2576,453861,222.583,11.632,0.07,0.782
ID15481,15481,56,358.275,137,303,0,28,28,3.5,1,-10921639,1330.877,1309,764,2373,453829,217.331,11.833,0.075,0.857
ID15317,15317,56,295.403,137,304,0,29,29,3.5,1,-10921639,1325.469,1316,835,2202,451985,191.077,11.777,0.073,0.941
ID15647,15647,56,360.156,137,302,0,30,30,3.5,1,-10921639,1331.173,1321,718,2156,453930,217.274,13.3,0.071,0.814
ID15827,15827,56,349.027,137.799,302.844,1.148,31,31,3.5,1,-10921639,1355.326,1323,1023,2304,462166,195.064,13.3,0.046,0.616
ID15981,15981,56,368.808,138,304,0,32,32,3.5,1,-10921639,1324.51,1308,815,2538,451658,227.695,10.753,0.07,0.758
ID10861,10861,58,341.45,188.155,344.95,2.773,0,0,3.5,1,-10921639,1304.381,1276,924,2485,444794,188.273,12.55,0.023,0.305
ID11373,11373,58,288.76,187.663,344.841,2.816,1,1,3.5,1,-10921639,1293.082,1279,945,2619,440941,181.663,12.752,0.022,0.303
ID11207,11207,58,278.558,188.38,345.256,2.779,2,2,3.5,1,-10921639,1291.522,1286,912,2016,440409,166.939,12.127,0.022,0.326
ID11043,11043,58,259.642,188.26,345.756,2.596,3,3,3.5,1,-10921639,1288.833,1265,941,2100,439492,170.12,12.752,0.018,0.273
ID11541,11541,58,267.703,188.208,346.643,2.735,4,4,3.5,1,-10921639,1286.214,1271,967,2303,438599,184.43,13.3,0.019,0.259
ID12031,12031,58,283.987,188.489,346.343,2.441,5,5,3.5,1,-10921639,1303.809,1284,951,2256,444599,170.797,13.3,0.032,0.472
ID11866,11866,58,326.428,188.129,346.247,2.625,6,6,3.5,1,-10921639,1287.93,1258,891,2420,439184,185.046,12.619,0.02,0.28
ID11688,11688,58,256.1,188.418,346.291,2.331,7,7,3.5,1,-10921639,1294.959,1273,901,2221,441581,175.36,11.954,0.03,0.433
ID12160,12160,58,299.419,188.394,346.215,2.285,8,8,3.5,1,-10921639,1310.61,1286,914,2293,446918,188.155,11.874,0.033,0.451
ID12489,12489,58,269.183,188.651,346.563,2.122,9,9,3.5,1,-10921639,1287.211,1258,816,2226,438939,197.267,13.3,0.028,0.358
ID12327,12327,58,337.307,189.15,346.073,1.499,10,10,3.5,1,-10921639,1313.61,1293,908,2254,447941,179.143,13.3,0.054,0.756
ID12642,12642,58,324.698,188.818,346.23,2.202,11,11,3.5,1,-10921639,1303.982,1285,927,2362,444658,183.303,13.3,0.032,0.436
ID12807,12807,58,303.697,188.006,346.143,1.991,12,12,3.5,1,-10921639,1312.194,1291,963,2302,447458,175.157,13.3,0.033,0.483
ID12973,12973,58,333.801,187.492,346.078,2.389,13,13,3.5,1,-10921639,1315.161,1295,958,2323,448470,180.955,13.3,0.038,0.53
ID13139,13139,58,328.405,187.756,346.063,2.307,14,14,3.5,1,-10921639,1294.255,1269,917,2259,441341,185.242,11.874,0.031,0.426
ID13299,13299,58,324.449,187.605,346.086,2.328,15,15,3.5,1,-10921639,1306.61,1278,877,2125,445554,183.789,13.3,0.034,0.47
ID13449,13449,58,259.048,188.088,346.292,1.86,16,16,3.5,1,-10921639,1299.07,1275,931,1996,442983,168.271,13.3,0.032,0.475
ID13610,13610,58,268.568,187.624,346.381,1.985,17,17,3.5,1,-10921639,1301.985,1277,967,2397,443977,183.161,13.3,0.032,0.437
ID13776,13776,58,267.876,188.125,346.792,1.725,18,18,3.5,1,-10921639,1295.677,1287,949,2353,441826,185.566,11.816,0.031,0.419
ID13928,13928,58,223.095,187.841,346.596,1.769,19,19,3.5,1,-10921639,1275.273,1254,934,2014,434868,168.287,13.3,0.026,0.383
ID14256,14256,58,261.043,187.947,346.428,2.743,20,20,3.5,1,-10921639,1301.886,1288,865,2228,443943,168.384,13.3,0.026,0.396
ID14077,14077,58,349.302,187.25,346.794,2.295,21,21,3.5,1,-10921639,1296.906,1267,928,2180,442245,186.23,12.403,0.033,0.448
ID14395,14395,58,239.447,187.339,346.164,2.051,22,22,3.5,1,-10921639,1292.047,1295,902,2378,440588,176.981,13.3,0.029,0.413
ID14543,14543,58,308.113,187.758,345.846,1.484,23,23,3.5,1,-10921639,1300.46,1281,946,2516,443457,189.665,13.3,0.051,0.67
ID14843,14843,58,301.573,188,346,0,24,24,3.5,1,-10921639,1253.179,1240,742,2659,427334,219.618,11.662,0.064,0.69
ID15020,15020,58,355.915,188.034,346.223,0.551,25,25,3.5,1,-10921639,1312.751,1282,891,2488,447648,202.975,13.3,0.055,0.675
ID14704,14704,58,314.587,188.275,346.052,1.703,26,26,3.5,1,-10921639,1311.786,1277,896,2346,447319,187.043,13.3,0.036,0.493
ID15187,15187,58,321.586,188.288,346.115,0.975,27,27,3.5,1,-10921639,1294.261,1249,958,2248,441343,200.266,13.3,0.05,0.62
ID15493,15493,58,402.146,189,346,0,28,28,3.5,1,-10921639,1274.129,1239,757,2336,434478,228.924,11.798,0.072,0.748
ID15324,15324,58,330.558,188,345,0,29,29,3.5,1,-10921639,1270.337,1265,768,1883,433185,200.782,9.296,0.07,0.833
ID15669,15669,58,302.685,188,345,1,30,30,3.5,1,-10921639,1289.296,1271,956,2196,439650,184.821,13.3,0.049,0.658
ID15819,15819,58,406.448,188,345,0,31,31,3.5,1,-10921639,1274.801,1260,659,2263,434707,218.824,11.889,0.067,0.735
ID15988,15988,58,294.065,188,345,0,32,32,3.5,1,-10921639,1274.044,1264,718,2193,434449,211.92,10.475,0.07,0.787
ID10865,10865,61,395.309,161.482,156.977,4.386,0,0,3.5,1,-10921639,1352.138,1316,913,2685,461079,213.428,13.3,0.038,0.466
ID11378,11378,61,294.145,161.79,157.51,4.429,1,1,3.5,1,-10921639,1327.859,1299,939,2341,452800,196.202,13.3,0.031,0.406
ID11247,11247,61,258.665,162,158,6,2,2,3.5,1,-10921639,1294.352,1280,729,2255,441374,209.872,11.881,0.068,0.789
ID11029,11029,61,353.769,159.463,158.731,2.816,3,3,3.5,1,-10921639,1331.657,1317,1011,2651,454095,182.918,12.759,0.024,0.346
ID11528,11528,61,312.135,159.496,157.975,3.149,4,4,3.5,1,-10921639,1328.141,1307,963,2264,452896,166.141,12.563,0.023,0.354
ID12060,12060,61,487.313,160,154,6,5,5,3.5,1,-10921639,1315.587,1284,838,2277,448615,225.611,13.3,0.082,0.884
ID11896,11896,61,404.929,156,155,6,6,6,3.5,1,-10921639,1291.935,1269,854,2533,440550,221.413,10.541,0.072,0.783
ID11743,11743,61,359.136,152,160,6,7,7,3.5,1,-10921639,1320.616,1316,774,2040,450330,199.02,13.3,0.082,1.007
ID12181,12181,61,301.903,153.65,155.484,3.85,8,8,3.5,1,-10921639,1341.795,1324,910,2073,457552,180.319,11.692,0.033,0.47
ID12506,12506,61,282.182,153.78,156.577,4.382,9,9,3.5,1,-10921639,1347.704,1339,942,2068,459567,166.469,13.3,0.037,0.581
ID12331,12331,61,272.661,154.644,155.265,3.098,10,10,3.5,1,-10921639,1326.364,1305,969,2419,452290,175.317,13.3,0.021,0.317
ID12663,12663,61,227.441,153.476,155.329,3.519,11,11,3.5,1,-10921639,1329.361,1310,921,2023,453312,168.587,13.3,0.032,0.486
ID12813,12813,61,217.102,152.331,156.885,3.196,12,12,3.5,1,-10921639,1316.182,1306,947,2151,448818,160.551,13.3,0.017,0.275
ID12999,12999,61,295.018,153.03,155.806,3.614,13,13,3.5,1,-10921639,1321.39,1309,976,2749,450594,176.971,13.3,0.03,0.439
ID13145,13145,61,271.953,152.677,156.288,3.531,14,14,3.5,1,-10921639,1323.545,1299,932,2294,451329,190.615,13.3,0.026,0.348
ID13455,13455,61,288.419,150.933,156.516,2.684,16,16,3.5,1,-10921639,1336.874,1318,970,2149,455874,190.652,13.3,0.021,0.291
ID13616,13616,61,252.014,149.955,155.931,2.656,17,17,3.5,1,-10921639,1317.765,1312,929,2385,449358,174.764,12.566,0.019,0.283
ID13780,13780,61,277.984,151.445,155.39,2.544,18,18,3.5,1,-10921639,1317.038,1290,980,2416,449110,177.879,13.3,0.016,0.228
ID13934,13934,61,318.392,151.876,157.678,2.78,19,19,3.5,1,-10921639,1319.323,1310,837,2436,449889,173.253,13.3,0.018,0.275
ID14244,14244,61,294.554,151.69,156.195,2.986,20,20,3.5,1,-10921639,1337.129,1310,954,2529,455961,184.241,12.595,0.024,0.34
ID14082,14082,61,271.863,150.955,156.699,3.272,21,21,3.5,1,-10921639,1325.24,1315,951,2485,451907,188.608,13.3,0.021,0.294
ID14399,14399,61,295.826,152.286,156.514,3.366,22,22,3.5,1,-10921639,1323.296,1310,923,2156,451244,173.216,13.3,0.019,0.28
ID14551,14551,61,302.725,153.496,156.244,2.731,23,23,3.5,1,-10921639,1332.798,1314,1031,2330,454484,177.102,13.3,0.024,0.348
ID14873,14873,61,317.098,151.633,157.145,2.742,24,24,3.5,1,-10921639,1333.023,1325,925,2354,454561,177.77,12.646,0.024,0.347
ID15026,15026,61,312.455,153.03,154.966,2.489,25,25,3.5,1,-10921639,1349.595,1327,993,2294,460212,172.509,11.896,0.036,0.54
ID14708,14708,61,334.62,152.461,155.114,2.583,26,26,3.5,1,-10921639,1322.164,1307,946,2610,450858,179.786,13.3,0.023,0.328
ID15191,15191,61,333.629,152.11,152.933,1.858,27,27,3.5,1,-10921639,1350.604,1322,984,2521,460556,195.712,13.3,0.036,0.483
ID15506,15506,61,501.945,152.471,151.478,1.523,28,28,3.5,1,-10921639,1363.466,1312,926,2543,464942,229.737,11.103,0.043,0.489
ID15345,15345,61,438.273,151.547,152.028,2.264,29,29,3.5,1,-10921639,1371.493,1338,976,2477,467679,220.416,13.3,0.043,0.516
ID15670,15670,61,312.919,152.368,152.097,1.792,30,30,3.5,1,-10921639,1338.513,1310,981,2326,456433,191.196,13.3,0.034,0.466
ID15784,15784,61,627.631,152,152,0,31,31,3.5,1,-10921639,1347.845,1330,793,2779,459615,244.944,11.725,0.091,0.915
ID15957,15957,61,424.933,153,152,0,32,32,3.5,1,-10921639,1312.953,1301,782,2516,447717,230.748,11.83,0.079,0.829
ID10866,10866,62,367.361,148.934,210.547,3.795,0,0,3.5,1,-10921639,1490.311,1464,1065,2791,508196,222.526,13.3,0.035,0.453
ID11386,11386,62,553.143,149.51,211.737,5.29,1,1,3.5,1,-10921639,1518.965,1482,933,3005,517967,263.022,13.3,0.065,0.704
ID11257,11257,62,411.337,151,213,6,2,2,3.5,1,-10921639,1466.073,1433,890,2855,499931,251.816,11.837,0.072,0.783
ID11031,11031,62,458.729,150.961,210.373,3.131,3,3,3.5,1,-10921639,1516.897,1494,992,2757,517262,220.789,13.3,0.029,0.384
ID12070,12070,62,594.003,149,209,6,5,5,3.5,1,-10921639,1482.428,1445,879,3302,505508,298.049,11.772,0.085,0.776
ID11907,11907,62,667.641,146,207,6,6,6,3.5,1,-10921639,1497.129,1450,823,2777,510521,272.681,11.616,0.085,0.858
ID11750,11750,62,847.157,148,204,6,7,7,3.5,1,-10921639,1484.575,1455,867,3210,506240,297.799,11.824,0.085,0.781
ID12224,12224,62,704.754,147,206,6,8,8,3.5,1,-10921639,1461.522,1437,799,2868,498379,279.065,11.802,0.08,0.772
ID12496,12496,62,331.354,147.525,205.932,3.054,9,9,3.5,1,-10921639,1487.079,1475,1020,2921,507094,209.624,13.3,0.027,0.371
ID12332,12332,62,368.868,149.163,210.965,3.222,10,10,3.5,1,-10921639,1484.182,1453,1057,2709,506106,216.206,12.856,0.025,0.332
ID12706,12706,62,651.078,147,212,6,11,11,3.5,1,-10921639,1445.428,1424,775,2776,492891,258.814,13.3,0.079,0.815
ID12865,12865,62,710.579,147,212,6,12,12,3.5,1,-10921639,1460.152,1433,738,2983,497912,291.08,11.828,0.08,0.747
ID13034,13034,62,549.02,147,212,6,13,13,3.5,1,-10921639,1433.196,1417,808,2770,488720,237.166,13.3,0.074,0.834
ID13199,13199,62,589.112,147,216,6,14,14,3.5,1,-10921639,1421.575,1410,780,2884,484757,258.099,13.3,0.072,0.738
ID13350,13350,62,555.284,148,215,6,15,15,3.5,1,-10921639,1405.777,1373,847,2548,479370,245.685,11.811,0.071,0.755
ID13499,13499,62,470.165,150,212,6,16,16,3.5,1,-10921639,1457.226,1443,883,3079,496914,249.791,13.3,0.082,0.888
ID13672,13672,62,438.915,147,216,6,17,17,3.5,1,-10921639,1413.323,1399,650,2542,481943,230.088,13.3,0.07,0.809
ID13820,13820,62,526.388,147,212,6,18,18,3.5,1,-10921639,1466.023,1449,803,2472,499914,240.157,11.846,0.081,0.912
ID13979,13979,62,315.05,147,207,6,19,19,3.5,1,-10921639,1416.144,1401,826,2172,482905,210.071,13.3,0.069,0.875
ID14294,14294,62,672.621,149,209,6,20,20,3.5,1,-10921639,1481.293,1436,905,2908,505121,300.153,11.821,0.089,0.804
ID14099,14099,62,400.762,145.439,208.634,3.776,21,21,3.5,1,-10921639,1476.692,1458,1012,3201,503552,218.232,10.442,0.034,0.439
ID14401,14401,62,518.57,145.505,206.948,2.514,22,22,3.5,1,-10921639,1466.903,1445,1027,3446,500214,236.122,12.682,0.025,0.303
ID14503,14503,62,744.77,146,209,0,23,23,3.5,1,-10921639,1482.979,1436,769,3507,505696,314.833,13.3,0.089,0.769
ID14822,14822,62,773.83,148,207,0,24,24,3.5,1,-10921639,1486.097,1420,784,2934,506759,330.467,13.3,0.09,0.745
ID15027,15027,62,551.679,143.846,203.182,1.537,25,25,3.5,1,-10921639,1515.721,1472,1044,2635,516861,246.56,13.3,0.044,0.514
ID14711,14711,62,499.456,140.355,201.845,2.499,26,26,3.5,1,-10921639,1492.46,1454,997,2846,508929,247.771,13.3,0.039,0.45
ID15148,15148,62,729.067,140,204,0,27,27,3.5,1,-10921639,1471.282,1440,837,3189,501707,298.467,10.107,0.083,0.757
ID15464,15464,62,673.689,140,206,0,28,28,3.5,1,-10921639,1462.463,1441,889,3170,498700,283.345,10.461,0.085,0.809
ID15338,15338,62,473.743,140.91,208.549,0.733,29,29,3.5,1,-10921639,1483.425,1463,1064,3090,505848,255.018,13.3,0.054,0.6
ID15628,15628,62,814.004,136,205,0,30,30,3.5,1,-10921639,1475.912,1412,965,3463,503286,344.734,4.86,0.087,0.684
ID15830,15830,62,471.972,135.233,203.188,1.811,31,31,3.5,1,-10921639,1513.311,1480,1021,2856,516039,238.622,13.3,0.044,0.54
ID15998,15998,62,549.705,137.241,204.735,0.629,32,32,3.5,1,-10921639,1498.082,1467,1060,3108,510846,257.68,12.362,0.064,0.697
ID10868,10868,64,357.842,163.198,298.138,4.002,0,0,3.5,1,-10921639,1346.707,1327,865,2906,459227,211.947,11.262,0.037,0.449
ID11383,11383,64,316.09,163.483,297.7,4.313,1,1,3.5,1,-10921639,1329.493,1316,949,2413,453357,199.291,13.3,0.031,0.404
ID11220,11220,64,386.66,163.617,298.882,4.02,2,2,3.5,1,-10921639,1332.147,1304,934,2753,454262,207.474,10.454,0.034,0.422
ID11055,11055,64,353.255,163.653,298.915,3.882,3,3,3.5,1,-10921639,1323.798,1292,960,2612,451415,206.213,13.3,0.031,0.384
ID11547,11547,64,394.077,163.483,298.779,3.671,4,4,3.5,1,-10921639,1358.358,1325,956,2674,463200,209.015,11.239,0.039,0.483
ID12093,12093,64,377.46,163,299,6,5,5,3.5,1,-10921639,1296.44,1278,665,2285,442086,225.342,11.726,0.074,0.791
ID11933,11933,64,411.451,162,300,6,6,6,3.5,1,-10921639,1335.95,1312,758,2958,455559,231.483,11.832,0.086,0.912
ID11722,11722,64,357.547,160.884,300.117,4.914,7,7,3.5,1,-10921639,1344.894,1315,891,2454,458609,199.119,13.3,0.056,0.714
ID12186,12186,64,394.548,159.704,300.591,3.814,8,8,3.5,1,-10921639,1336.282,1297,875,2752,455672,220.247,10.52,0.03,0.356
ID12517,12517,64,334.755,160.186,300.8,3.6,9,9,3.5,1,-10921639,1339.531,1314,834,2764,456780,208.94,13.3,0.033,0.412
ID12355,12355,64,287.194,160.224,300.077,3.625,10,10,3.5,1,-10921639,1328.997,1317,936,2491,453188,177.462,11.782,0.032,0.461
ID12659,12659,64,273.387,159.251,300.297,3.392,11,11,3.5,1,-10921639,1324.419,1311,943,2189,451627,179.372,13.3,0.023,0.337
ID12795,12795,64,376.689,158.284,302.276,0.996,12,12,3.5,1,-10921639,1336.088,1315,898,2300,455606,207.153,13.3,0.052,0.635
ID12971,12971,64,316.232,158.086,299.092,1.664,13,13,3.5,1,-10921639,1346.83,1336,968,2638,459269,193.702,11.835,0.035,0.464
ID13125,13125,64,372.242,158.232,300.274,0.613,14,14,3.5,1,-10921639,1347.147,1322,896,2286,459377,200.126,13.3,0.056,0.718
ID13272,13272,64,496.496,161,301,0,15,15,3.5,1,-10921639,1300.543,1277,792,2579,443485,226.235,11.807,0.075,0.797
ID13425,13425,64,507.153,160,301,0,16,16,3.5,1,-10921639,1316.616,1300,784,2277,448966,239.566,11.25,0.079,0.809
ID13579,13579,64,536.314,161,302,0,17,17,3.5,1,-10921639,1316.61,1290,803,2556,448964,241.087,11.821,0.08,0.811
ID13743,13743,64,538.441,162,302,0,18,18,3.5,1,-10921639,1300.587,1276,810,2536,443500,238.158,11.732,0.075,0.761
ID13894,13894,64,403.728,162,302,0,19,19,3.5,1,-10921639,1303.66,1267,808,2346,444548,235.427,11.962,0.073,0.75
ID14214,14214,64,409.853,162,302,0,20,20,3.5,1,-10921639,1275.46,1257,794,2138,434932,193.343,11.091,0.068,0.844
ID14052,14052,64,370.725,161,302,0,21,21,3.5,1,-10921639,1316.179,1306,851,2020,448817,193.248,10.505,0.078,0.98
ID14370,14370,64,382.12,161,301,0,22,22,3.5,1,-10921639,1281.091,1266,660,2611,436852,205.24,13.3,0.067,0.78
ID14523,14523,64,366.401,161,302,0,23,23,3.5,1,-10921639,1273.698,1241,827,2999,434331,221.085,11.872,0.063,0.679
ID14835,14835,64,297,161,302,0,24,24,3.5,1,-10921639,1269.944,1265,749,2553,433051,210.172,11.777,0.066,0.743
ID15001,15001,64,339.673,161,302,0,25,25,3.5,1,-10921639,1296.337,1289,753,3006,442051,210.694,10.585,0.068,0.782
ID14681,14681,64,407.068,161,302,0,26,26,3.5,1,-10921639,1300.994,1286,821,2648,443639,208.484,11.856,0.071,0.829
ID15168,15168,64,287.753,160,301,0,27,27,3.5,1,-10921639,1269.375,1262,700,2803,432857,210.848,11.843,0.061,0.691
ID15482,15482,64,280.747,160,303,0,28,28,3.5,1,-10921639,1266.129,1251,718,2907,431750,207.063,11.779,0.062,0.714
ID15315,15315,64,354.151,161,302,0,29,29,3.5,1,-10921639,1276.261,1261,797,2786,435205,212.268,13.3,0.068,0.763
ID15648,15648,64,382.691,161,302,0,30,30,3.5,1,-10921639,1269.704,1255,803,2814,432969,211.229,11.93,0.065,0.735
ID15810,15810,64,374.572,161,303,0,31,31,3.5,1,-10921639,1290.22,1262,830,2437,439965,207.049,11.851,0.071,0.828
ID15980,15980,64,360.411,162,302,0,32,32,3.5,1,-10921639,1275.806,1264,708,2556,435050,204.241,11.779,0.064,0.753
ID10869,10869,65,253.867,142.468,343.686,4.459,0,0,3.5,1,-10921639,1344.604,1332,965,2174,458510,186.155,13.3,0.027,0.386
ID11372,11372,65,236.61,144.167,343.186,2.879,1,1,3.5,1,-10921639,1337.138,1330,925,2986,455964,195.174,12.129,0.022,0.296
ID11206,11206,65,263.15,144.817,343.304,2.921,2,2,3.5,1,-10921639,1330.408,1321,888,2626,453669,177.197,13.3,0.019,0.274
ID11042,11042,65,223.956,144.353,343.034,2.968,3,3,3.5,1,-10921639,1332.455,1317,953,2105,454367,161.802,13.3,0.021,0.346
ID11540,11540,65,314.99,143.68,343.137,2.839,4,4,3.5,1,-10921639,1335.214,1316,879,2846,455308,180.835,13.3,0.024,0.34
ID12044,12044,65,290.79,143.207,343.758,3.564,5,5,3.5,1,-10921639,1347.106,1322,1000,2194,459363,175.396,13.3,0.038,0.56
ID11872,11872,65,290.874,143.141,341.876,3.73,6,6,3.5,1,-10921639,1352.812,1333,972,2479,461309,187.382,11.818,0.032,0.446
ID11724,11724,65,246.949,143.09,342.226,4.653,7,7,3.5,1,-10921639,1336.399,1324,988,2555,455712,190.874,13.3,0.049,0.659
ID12180,12180,65,269.055,142.767,341.278,3.486,8,8,3.5,1,-10921639,1337.238,1321,969,2098,455998,176.071,13.3,0.021,0.31
ID12519,12519,65,366.003,143.652,341.84,4.467,9,9,3.5,1,-10921639,1356.264,1343,916,2572,462486,202.314,13.3,0.034,0.442
ID12358,12358,65,298.893,144,341.725,3.906,10,10,3.5,1,-10921639,1335.921,1315,944,2326,455549,180.964,13.3,0.028,0.405
ID12669,12669,65,252.32,144.195,341.633,3.56,11,11,3.5,1,-10921639,1329.208,1301,987,2186,453260,184.587,12.225,0.027,0.381
ID12824,12824,65,245.285,143.894,342.209,3.425,12,12,3.5,1,-10921639,1338.801,1331,920,2345,456531,170.759,13.3,0.023,0.352
ID13007,13007,65,284.499,143.542,342.035,3.725,13,13,3.5,1,-10921639,1345.692,1323,916,2276,458881,186.667,10.451,0.035,0.488
ID13171,13171,65,284.345,143.326,342.29,3.976,14,14,3.5,1,-10921639,1355.273,1345,1008,2001,462148,177.205,13.3,0.038,0.56
ID13317,13317,65,204.945,142.829,342.77,3.294,15,15,3.5,1,-10921639,1324.082,1314,886,2057,451512,165.771,12.857,0.019,0.297
ID13465,13465,65,260.937,142.889,342.156,3.269,16,16,3.5,1,-10921639,1330.859,1322,975,2239,453823,179.275,12.697,0.019,0.283
ID13645,13645,65,296.225,142.346,342.643,3.75,17,17,3.5,1,-10921639,1342.138,1317,999,2386,457669,167.539,13.3,0.034,0.528
ID13788,13788,65,251.09,142.519,342.627,3.493,18,18,3.5,1,-10921639,1330.117,1313,900,2078,453570,174.371,13.3,0.022,0.324
ID13944,13944,65,252.29,142.34,343.093,3.256,19,19,3.5,1,-10921639,1313.452,1294,961,2431,447887,181.518,11.976,0.017,0.245
ID14255,14255,65,220.538,144.559,341.796,3.279,20,20,3.5,1,-10921639,1330.472,1310,948,2192,453691,170.797,13.3,0.018,0.269
ID14075,14075,65,231.331,143.683,337.354,2.084,21,21,3.5,1,-10921639,1343.34,1345,951,2088,458079,168.648,13.3,0.031,0.484
ID14379,14379,65,358.533,145,329,0,22,22,3.5,1,-10921639,1341.707,1331,789,2430,457522,211.599,11.822,0.076,0.891
ID14548,14548,65,220.371,149.517,328.425,1.583,23,23,3.5,1,-10921639,1377.938,1349,995,2430,469877,194.173,13.3,0.033,0.457
ID14869,14869,65,270.916,148.939,329.435,2.202,24,24,3.5,1,-10921639,1369.399,1363,1017,1937,466965,164.916,13.3,0.034,0.545
ID15045,15045,65,315.992,150.415,326.872,2.782,25,25,3.5,1,-10921639,1378.287,1353,917,2933,469996,191.345,12.442,0.023,0.328
ID14720,14720,65,276.089,149.615,327.278,2.622,26,26,3.5,1,-10921639,1376.082,1362,974,2090,469244,176.958,13.3,0.025,0.375
ID15185,15185,65,271.872,153.996,325.87,0.802,27,27,3.5,1,-10921639,1353.326,1346,972,2254,461484,193.219,11.884,0.045,0.602
ID15488,15488,65,205.297,149,326,0,28,28,3.5,1,-10921639,1332.757,1329,801,2153,454470,195.026,11.87,0.068,0.87
ID15320,15320,65,219.914,149,330,0,29,29,3.5,1,-10921639,1302.317,1305,792,2484,444090,190.309,10.19,0.058,0.748
ID15653,15653,65,260.187,149,328,0,30,30,3.5,1,-10921639,1298.891,1283,793,2092,442922,185.695,13.3,0.06,0.788
ID15813,15813,65,275.034,150,329,0,31,31,3.5,1,-10921639,1323.868,1311,804,2697,451439,201.934,11.798,0.068,0.837
ID10870,10870,66,207.258,99.704,348.152,3.763,0,0,3.5,1,-10921639,1326.232,1301,912,2033,452245,167.573,13.3,0.025,0.383
ID11360,11360,66,292.904,95,350,2,1,1,3.5,1,-10921639,1369.997,1330,843,2588,467169,243.458,13.3,0.037,0.406
ID11181,11181,66,370.806,96,348,0,2,2,3.5,1,-10921639,1336.273,1318,748,2429,455669,223.453,11.797,0.073,0.815
ID11008,11008,66,439.262,96,347,0,3,3,3.5,1,-10921639,1367.255,1345,683,2384,466234,230.72,9.862,0.086,0.94
ID11554,11554,66,400.485,100,347,5,4,4,3.5,1,-10921639,1406.258,1378,963,2545,479534,217.41,13.3,0.068,0.822
ID12032,12032,66,265.274,97.162,348.234,2.883,5,5,3.5,1,-10921639,1334.933,1316,982,2137,455212,177.651,13.3,0.022,0.32
ID11943,11943,66,378.27,101,344,6,6,6,3.5,1,-10921639,1308.54,1297,758,2318,446212,206.97,11.979,0.067,0.797
ID11719,11719,66,244.647,96.551,335.276,3.525,7,7,3.5,1,-10921639,1369.619,1349,870,2569,467040,191.485,13.3,0.03,0.416
ID12178,12178,66,269.351,94.637,335.675,3.144,8,8,3.5,1,-10921639,1348.657,1330,886,2106,459892,178.158,11.878,0.016,0.235
ID12502,12502,66,283.611,95.751,335.203,3.12,9,9,3.5,1,-10921639,1366.449,1353,948,2340,465959,184.69,13.3,0.022,0.324
ID12357,12357,66,279.046,96.177,335.124,3.927,10,10,3.5,1,-10921639,1377.194,1368,916,2250,469623,191.149,12.516,0.031,0.438
ID12668,12668,66,325.201,95.249,336.92,3.911,11,11,3.5,1,-10921639,1370.179,1348,960,2394,467231,186.755,13.3,0.033,0.468
