,image,cellid,transcnt,treat,labelid_cell,area_cell,major_axis_length_cell,minor_axis_length_cell,mean_intensity-1,mean_intensity-2,mean_intensity-3,zsum_intensity_0,zsum_intensity_1,zsum_intensity_2,zsum_intensity_3,labelid_nuc,cell_linkid,area_nuc,mean_intensity-0,eccentricity,major_axis_length_nuc,minor_axis_length_nuc
241,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,5,3,GL2+Puro_48h,5,61204,389.1617089349028,217.67567581769524,2844.8019410496045,7237.286288477877,2968.744493823933,1139314292.0,177854714.0,1823294002.0,344837962.0,6,5,18273,8754.68729819953,0.4746106973800084,163.9059426619137,144.26932601263846
242,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,6,6,GL2+Puro_48h,6,90343,397.6166900304412,314.7148710480276,2398.3816455065694,6757.8055853801625,5578.797626822222,1197916042.0,151729718.0,2152896232.0,2046701759.0,7,6,20527,8763.868709504555,0.5462922049974053,178.63839588958388,149.62656777957173
243,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,8,6,GL2+Puro_48h,8,73956,369.3708816304532,280.1333219491593,2124.1709124344206,5834.531937909027,3981.058115636324,726342831.0,90313154.0,1172122972.0,898395438.0,9,8,19260,6553.392938733125,0.3748625838936749,164.14054512151122,152.17148002605126
244,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,1,3,GL2+Puro_48h,1,25386,283.1105801050682,121.69849323602674,2173.139249980304,4374.730284408729,2356.5074844402425,100589127.0,29031256.0,173799294.0,46728143.0,1,1,6521,4779.650973777028,0.8597147147788725,129.68458296010263,66.2395804746565
245,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,2,14,GL2+Puro_48h,2,100091,414.0700335593198,316.5138675992571,3705.02360851625,9541.51929743933,1864.2941423304792,2017212931.0,476371203.0,4371405088.0,37578574.0,4,2,25353,10677.542618230584,0.7099104328090089,215.6884462872893,151.90764049422714
246,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,3,14,GL2+Puro_48h,3,90511,437.4021910945468,276.7414373064437,2637.295179591431,5699.036360221409,2657.24621316746,957646317.0,178613806.0,1377017108.0,272666204.0,3,3,25985,6867.282278237445,0.7234937460919079,219.87475025639372,151.7863418553932
247,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,4,5,GL2+Puro_48h,4,79679,349.6350381855067,300.2989728189252,3733.650786279948,7420.381719148082,1871.614779301949,1550102743.0,354071946.0,2157800481.0,17967918.0,6,4,26830,8941.143197912785,0.7189392654236363,223.05423575408025,155.03895391203503
248,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,5,14,GL2+Puro_48h,5,114164,432.76323194237193,365.6261620628601,2462.9576398864792,5541.646166917767,3025.1910321992923,837196570.0,193028236.0,1652569092.0,679261589.0,7,5,21025,6766.304304399524,0.716012101488061,197.0286111693893,137.54328297554363
249,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,7,3,GL2+Puro_48h,7,72291,448.35244007402827,252.72936632419845,2527.506439252466,6130.888769003057,3642.109183715815,516757910.0,130970646.0,1424040157.0,699129884.0,9,7,17641,5439.690040247152,0.8948175650210601,227.453633258619,101.54257905423002
250,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,1,5,GL2+Puro_48h,1,54964,288.9829291192251,245.25158421858845,2342.3595626228075,6413.630685539626,2717.5397350993376,706725890.0,79834751.0,1121052356.0,157989240.0,1,1,20410,6338.586526212641,0.5180234523901923,176.55054183651,151.01540391974467
251,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,2,2,GL2+Puro_48h,2,21238,243.5351162056737,120.24761360327082,2462.624493831811,5723.512195121952,2847.333082211131,50790471.0,29916039.0,309370813.0,63715701.0,3,2,1344,7339.722470238095,0.9846612696487594,102.26024879824892,17.84204986141116
252,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,3,20,GL2+Puro_48h,3,88165,393.0713147218314,293.31846747935424,2614.756558725118,7518.399897918675,6654.759972778314,1687048537.0,161209369.0,2535992138.0,3055470043.0,2,3,26203,9210.718543678206,0.5873775388639333,203.20704920616723,164.4581185243412
253,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,4,10,GL2+Puro_48h,4,59995,348.0197411783793,233.0278259768816,2523.821518459872,7053.333144428702,3551.4163013584466,788579050.0,113886292.0,1535858803.0,467476834.0,4,4,16420,7786.705481120584,0.6231201127411559,165.55268046685296,129.4830817158383
254,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,5,8,GL2+Puro_48h,5,74261,430.67277694348513,232.0553256007844,2924.0902761880398,6003.572117262089,1834.3040626977825,596307986.0,184168420.0,1195665907.0,39447060.0,5,5,18930,6213.542894875858,0.6845601117509776,183.59429687041435,133.832240263373
255,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,6,11,GL2+Puro_48h,6,107858,497.9765940829046,310.221083203372,3651.853872684456,7783.32755103933,4978.65879211556,1843179031.0,464177089.0,3231943363.0,2176174941.0,6,6,24416,10109.921772608126,0.6699570453101087,205.71819017499809,152.7251563212537
256,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,8,5,GL2+Puro_48h,8,86568,495.901777592621,229.39911703575515,3165.9643517235004,8636.069979669162,1665.9077488217356,161456170.0,287542743.0,3143789581.0,33446724.0,8,8,8712,4400.271235078053,0.8646333522683355,152.42832813021366,76.58050876367601
257,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,1,5,GL2+Puro_48h,1,46574,303.4172390674605,200.6965754718076,1485.1857903551338,6773.6417314381415,4178.285159101644,761428607.0,6558410.0,1218859612.0,665108973.0,2,1,22124,6558.484044476587,0.5453081786871585,185.57144820312476,155.55260188169453
258,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,2,8,GL2+Puro_48h,2,71394,352.76188657085874,272.313505340977,1880.332352858784,8148.971510210942,3168.5263747653867,97269680.0,31080526.0,2607513257.0,417867495.0,1,2,5742,4357.836293974225,0.887072188787163,133.21251027940673,61.49498850970246
259,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,3,4,GL2+Puro_48h,3,45630,439.01948915645806,144.25662134655195,1362.5643436335745,5465.787135656366,3641.4374315143546,627138714.0,5774248.0,677347809.0,434565289.0,3,3,12595,8289.354664549424,0.8501608945659904,177.72639767006132,93.57703334997248
260,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,4,18,GL2+Puro_48h,4,91903,431.5232458975111,277.85698207422195,2173.065982612102,12219.60610643831,2171.005603734372,2850920516.0,82079357.0,7028205893.0,85662544.0,4,4,24728,13090.51884503397,0.4449993296343412,188.7630674425687,169.04316007094965
261,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,5,12,GL2+Puro_48h,5,56280,372.7139269725423,202.12455114373464,2112.4365493958776,10028.730970149254,1903.8658137882016,1040394382.0,48956160.0,3042417266.0,14238474.0,5,5,18802,8328.135145197319,0.7329024242586424,194.7556141023836,132.49882087227857
262,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,6,1,GL2+Puro_48h,6,38964,421.5300867219847,134.87993901311,1788.89059131506,7411.303254286007,1509.3221178523766,258299473.0,18810962.0,1201860894.0,421378.0,6,6,7940,6294.6272040302265,0.964685239035003,201.9214700870029,53.187199785721134
263,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,7,1,GL2+Puro_48h,7,38369,333.2736782158979,156.71097566260335,1359.7626208658032,5320.527222497329,5364.345096301702,806519284.0,3714023.0,536557814.0,900687507.0,7,7,17711,7664.109536446276,0.8129449697329687,198.33072668474605,115.49601764995978
264,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,8,14,GL2+Puro_48h,8,70006,348.3607168813053,270.632212614642,1818.5584092792049,8555.929548895809,2015.8749678598977,1047345058.0,33662454.0,2630379723.0,35207234.0,8,8,17903,8623.65514159638,0.5781864013373013,170.36786107187768,139.00393918580676
265,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,9,8,GL2+Puro_48h,9,73277,355.3413278001294,287.45494453269976,1576.0526085947845,5786.584576333638,1380.37010248782,1015827617.0,16003494.0,1338516500.0,328325.0,10,9,30825,5776.531873479319,0.7632531943248161,246.91981242783268,159.5347668629685
266,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,10,2,GL2+Puro_48h,10,39672,277.08474700720006,191.90751170304804,1200.6494252873565,3966.68438697318,2451.1295624117765,698610194.0,1686262.0,314008517.0,74152197.0,9,10,20151,5917.005309910178,0.3208070482284569,167.1505129876715,158.31570086603324
267,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,1,1,GL2+Puro_48h,1,45899,279.3906351913172,221.04130761446424,1656.9913505740865,4621.768905640646,1305.260332469117,141885379.0,24857796.0,351419535.0,90004.0,1,1,10161,4397.40468457829,0.8352190197417181,158.18928461155838,86.99104617667408
268,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,2,2,GL2+Puro_48h,2,44569,361.53656754751313,171.58472129203787,1699.294599385223,7825.999753191681,1658.5927662725212,631126333.0,14640839.0,1180705968.0,2317069.0,2,2,14444,7667.148850733869,0.6239084812604936,156.0664658745925,121.9655393855276
269,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,3,19,GL2+Puro_48h,3,67395,316.9863182330978,280.1959971856935,1613.9399213591512,6781.162474961051,1916.156213368944,1200800227.0,26760662.0,1402284600.0,23263321.0,3,3,19650,9696.122188295163,0.6802018340165488,186.1483787105278,136.45139173503506
270,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,4,6,GL2+Puro_48h,4,57608,351.7641467085271,220.19788154152425,1624.35672128871,6530.868438411332,1561.5993091237328,882501730.0,17072136.0,1122019204.0,1209976.0,4,4,20201,7565.02801841493,0.625618420483336,182.026970506855,142.00455759347352
271,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,5,14,GL2+Puro_48h,5,68601,404.1473173122066,230.44087506033992,1682.1497937347851,8327.716243203451,2125.810512966283,1283397893.0,28405148.0,2365704346.0,45689264.0,5,5,19309,9806.818167693822,0.4473471274092855,165.99828349331278,148.46229331342988
272,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,6,14,GL2+Puro_48h,6,48186,327.75523697105444,211.21910342218607,1789.4515626945586,8466.993981654423,1939.3794048063755,1028933412.0,26830639.0,1780737540.0,12959633.0,6,6,18672,8311.34870394173,0.7664591338372636,194.9419855274644,125.20988762915908
273,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,7,3,GL2+Puro_48h,7,31723,258.02876576925,161.3190814635811,1687.852914289317,6345.507486681588,1585.086025911799,706567030.0,13858798.0,631966716.0,858857.0,7,7,13542,8103.52946389012,0.681524577047469,155.05162611396898,113.4660395707469
274,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,8,1,GL2+Puro_48h,8,23752,279.350681753218,117.29818904084776,1677.4322162344224,7022.112158976086,2765.7547995958234,212543846.0,11555072.0,537524975.0,80951599.0,8,8,6959,6429.316568472482,0.7732611346592456,122.46010871094624,77.65044928593022
275,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,9,7,GL2+Puro_48h,9,95495,373.0410536357292,342.29953576378284,1731.553484475627,7985.130656055291,1660.9148437090946,1838142269.0,33629793.0,3148375262.0,14035543.0,9,9,26151,9420.65458299874,0.6319336743583291,210.10166944670516,162.8335151048688
276,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,1,21,GL2+Puro_48h,1,156391,510.26963991840313,395.6741187884852,1846.027623072939,5565.546438094264,2637.896317563031,2158379506.0,119923564.0,2208064007.0,611025969.0,1,1,28802,10774.608186931464,0.7005938923993559,229.31223882224077,163.6280932483615
277,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,2,9,GL2+Puro_48h,2,75374,404.103177074048,250.7708540250265,2425.3498951893225,7075.340900045108,1939.549062010773,535925248.0,119937375.0,1700859563.0,25932960.0,2,2,9520,8899.190756302522,0.9062301506731724,177.16657453159223,74.90331946383219
278,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,3,3,GL2+Puro_48h,3,23921,325.1149265440515,98.92919169429102,2421.424647799005,6439.571464403663,2362.4296225074204,30404755.0,34795550.0,497743384.0,45802504.0,3,3,1227,6146.151589242054,0.9051500481337148,64.49635824295106,27.41689971740724
279,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,4,11,GL2+Puro_48h,4,76334,361.2424103587299,289.1691229850118,3595.729936856447,10361.072850892131,1870.084981790552,1001959558.0,344382484.0,3437072741.0,14509928.0,4,4,21593,7807.486361320798,0.6287794355904961,192.91829608711063,150.0101238178812
280,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,5,3,GL2+Puro_48h,5,50214,511.7453908242561,152.35869618177506,2476.0380571155456,6205.950312661807,1594.7401919783326,152419580.0,89015349.0,841804463.0,2772296.0,5,5,6749,5438.447177359609,0.8829158157187992,139.9520495089343,65.7118708247063
281,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,6,3,GL2+Puro_48h,6,48934,372.6061767230842,177.51309663820422,2498.876813667389,7260.700412800916,1520.7776801405976,681675552.0,78906291.0,1276056599.0,746322.0,7,6,18242,6662.962668567043,0.8271034102836848,203.90047099750808,114.6022136868382
282,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,7,5,GL2+Puro_48h,7,83907,499.78095274889176,248.1340699789784,2477.062783796346,5756.543875957906,1391.56569773678,454946819.0,149891292.0,1187208814.0,565402.0,6,7,22689,5055.800564150029,0.761555333798728,212.58770762051952,137.77807093199286
283,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 2_c405_c488_c561_c640,1,1,GL2+Puro_48h,1,27159,235.90929912112568,163.70752786948725,1790.4147796310615,6870.250892890018,2945.771051953312,193197256.0,11654947.0,797714401.0,157486669.0,1,1,7652,5484.109905906952,0.8852610031665438,149.78926383510432,69.6661728078004
284,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 2_c405_c488_c561_c640,2,13,GL2+Puro_48h,2,102217,524.4795872893192,255.9863895975198,2645.855816547149,6124.6108572937965,1606.6992378958491,872006827.0,206386333.0,1658490380.0,6597578.0,2,2,25319,6918.316126229314,0.7293674276911069,219.2826744178475,150.01614097935334
285,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 2_c405_c488_c561_c640,4,34,GL2+Puro_48h,4,94159,476.46838996428033,265.8751573669966,3471.060748308712,8614.511836361899,1771.8332820017206,1207641789.0,358788673.0,2877123548.0,10199449.0,3,4,21681,8986.098242700982,0.8014098279292565,215.1957399496484,128.711932127974
286,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 2_c405_c488_c561_c640,5,7,GL2+Puro_48h,5,75590,438.58360548093873,245.2659703892507,2382.956766768091,5903.324143405212,1477.5902764915995,757514634.0,106956771.0,1130757560.0,691427.0,4,5,21029,6947.596652242142,0.7220358599706672,198.0026105032332,136.9892214257372
287,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 2_c405_c488_c561_c640,6,13,GL2+Puro_48h,6,122788,572.4858860709853,287.9519458139563,2715.0475860833308,6890.734306284002,1579.4120272339317,807026816.0,258438217.0,2346136622.0,3157438.0,5,6,22919,6814.502683363148,0.783665847065577,218.88899902290763,135.97004062538494
288,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 3_c405_c488_c561_c640,2,6,GL2+Puro_48h,2,62009,492.591546983146,167.87764550202542,2147.1301101453014,6618.753568030447,1347.8415552581075,16418668.0,51198363.0,1171985141.0,235686.0,2,2,1102,4741.372050816697,0.9601554540463652,77.59715278837425,21.68580184575371
289,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 3_c405_c488_c561_c640,3,14,GL2+Puro_48h,3,65777,425.6441639318801,211.61727314102825,3246.142344588534,9182.524757894096,1653.9536312084772,1149308974.0,217396049.0,2482079418.0,2241581.0,3,3,20987,9105.67556106161,0.7854650408219841,208.28879356932595,128.91118959390062
290,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 3_c405_c488_c561_c640,4,4,GL2+Puro_48h,4,41009,300.904536810465,187.2735549012509,3661.12458240874,9273.266697554196,1747.2969835889685,616000081.0,181049237.0,1513064988.0,2656310.0,4,4,11608,8473.221312887663,0.714420987811277,147.4725470736911,103.18891882290949
291,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 3_c405_c488_c561_c640,5,37,GL2+Puro_48h,5,122721,454.7006515100017,369.046542689519,3173.32899829695,7680.104562381336,1633.0602993782643,1162706081.0,369410515.0,2972330018.0,4482793.0,5,5,23214,8420.38666322047,0.7271403615861026,208.67242477231463,143.25128582281567
292,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 3_c405_c488_c561_c640,6,5,GL2+Puro_48h,6,95540,492.8908478053239,249.65437903687777,2493.83488591166,6156.122357127904,1510.595991207871,785428088.0,168506576.0,1657026882.0,1400474.0,6,6,20544,7006.472887461059,0.620010211638729,183.64106276967567,144.08362832818446
293,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 4_c405_c488_c561_c640,1,3,GL2+Puro_48h,1,59627,461.45719504608047,193.5645291226251,2902.7187180304227,8027.142737350529,1271.2704479514314,125128815.0,145392737.0,1585875657.0,54045.0,1,1,8613,4445.321490769767,0.9270956448841228,176.03991309829394,65.98413333053415
294,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 4_c405_c488_c561_c640,2,2,GL2+Puro_48h,2,57841,431.7367534314305,200.4447952224725,2680.7767500561886,8930.928268875019,1498.6842551131551,1025754791.0,131826292.0,2349424310.0,821328.0,2,2,8212,6570.089381393083,0.9023389169977224,160.82875592759802,69.32157426693436
295,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 4_c405_c488_c561_c640,2,2,GL2+Puro_48h,2,57841,431.7367534314305,200.4447952224725,2680.7767500561886,8930.928268875019,1498.6842551131551,1025754791.0,131826292.0,2349424310.0,821328.0,3,2,15291,7616.391079720097,0.931806856636591,239.2534372469467,86.83811592607489
296,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 4_c405_c488_c561_c640,3,27,GL2+Puro_48h,3,143765,602.0256455916806,340.1818367962334,3207.0080756790594,9012.8374778284,1606.9263381212395,2532455604.0,433415214.0,4700709562.0,4295239.0,4,3,36503,10514.69517573898,0.6865928365413622,255.92130717004304,186.06557544798932
297,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 4_c405_c488_c561_c640,4,25,GL2+Puro_48h,4,218941,583.7965235347096,507.9762560590353,2780.2644593749,8107.035543822309,1559.5585523040454,2037317126.0,497821800.0,6278019075.0,5348261.0,5,4,45499,7661.152003340732,0.8406678684041353,330.0280880512458,178.72705617443876
298,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 4_c405_c488_c561_c640,5,3,GL2+Puro_48h,5,36846,427.6104052863631,130.9351652962334,2656.9359767681703,6069.7229550019,1546.4620854366824,120829922.0,68080119.0,484510226.0,679860.0,6,5,6379,5767.339081360715,0.9620918613536946,176.74870953412866,48.20389702142041
299,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 5_c405_c488_c561_c640,1,8,GL2+Puro_48h,1,58199,386.3766548873655,197.95199740679536,1320.1381123387,6485.103524115535,1812.4601109984708,639719198.0,8484472.0,935327473.0,12318303.0,1,1,17761,7124.473621980745,0.5817442818099945,167.44423327766583,136.1944076983341
300,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 5_c405_c488_c561_c640,2,21,GL2+Puro_48h,2,76296,413.5242597948088,250.17490298089012,1291.726643598616,7456.529267589389,2513.498833490616,1078924698.0,12278433.0,1999597767.0,186544377.0,2,2,24435,7883.807120933087,0.7032011196871127,210.41854496817476,149.60568921796786
301,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 5_c405_c488_c561_c640,3,29,GL2+Puro_48h,3,102880,386.6949785795227,345.1183333874226,1306.8045587091758,6338.401166407465,2087.551001166408,1011366958.0,12651691.0,1791010448.0,80046849.0,3,3,23501,7883.543466235479,0.7758038913542021,221.1460707224832,139.5374442199694
302,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 5_c405_c488_c561_c640,4,15,GL2+Puro_48h,4,78874,491.1119566869965,223.1769554821985,1313.357950655476,7677.53476430763,1646.7055937317748,807777799.0,6517810.0,2158937471.0,3296076.0,4,4,19297,7768.287039436182,0.8452981848572743,228.8199665825269,122.25732799640856
303,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 5_c405_c488_c561_c640,5,24,GL2+Puro_48h,5,104245,505.9733656632004,269.22879123794,1270.550482037508,6262.59448414792,2006.9952419780325,947335747.0,10167733.0,1646990408.0,70574992.0,5,5,21167,7747.614258043181,0.683826769981218,195.5420903566681,142.67619095260312
304,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 6_c405_c488_c561_c640,1,21,GL2+Puro_48h,1,220315,596.1805196585941,508.49163458159575,1349.0300660418038,4292.587758436784,1637.8709574926809,1461033348.0,69738962.0,1382252437.0,9340521.0,1,1,32511,8117.478853311187,0.7677060108398233,258.0813698854265,165.37911391009828
305,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 6_c405_c488_c561_c640,2,3,GL2+Puro_48h,2,120321,755.3134697832625,239.26364659386115,1417.6783105193608,3895.92855777462,1432.3501134465305,714650384.0,44384457.0,620466745.0,879254.0,2,2,22645,6282.317686023404,0.6722078148848688,203.4392868689328,150.61882207479596
306,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 6_c405_c488_c561_c640,3,3,GL2+Puro_48h,3,127382,499.5743720054286,337.43129046028315,1331.9769198159863,4203.552032469266,1632.0738801400512,1001923156.0,41474717.0,783280301.0,8712144.0,3,3,30396,6380.0565534938805,0.4274958097331481,207.4136871795264,187.50556765740083
307,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 7_c405_c488_c561_c640,1,5,GL2+Puro_48h,1,57003,326.00380514694893,238.5560758235129,1215.9988772520744,5080.923442625826,1520.9323895233583,565097298.0,3577990.0,616682051.0,2036725.0,1,1,23179,5614.905517925708,0.7974650598292086,222.43239593346996,134.2079511663478
308,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 7_c405_c488_c561_c640,2,17,GL2+Puro_48h,2,133678,457.3707191754728,377.7101867596044,1432.6309115935308,6520.3907299630455,1598.2807866664673,1418502116.0,27946490.0,2446523550.0,4515954.0,2,2,28372,8501.545996052446,0.7937382931789188,251.0480320173064,152.70233033103207
309,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 7_c405_c488_c561_c640,3,2,GL2+Puro_48h,3,25506,262.5220180585622,151.8726115979146,1322.9630675135263,4953.144750254842,1753.8916333411746,42106508.0,5958782.0,233131701.0,1807396.0,4,3,1643,6775.429701765064,0.9774633077751638,105.13141373385092,22.19380716780736
310,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 7_c405_c488_c561_c640,4,10,GL2+Puro_48h,4,105757,399.7934708828278,367.658034785441,1797.5743449606173,9287.114800911524,1622.1724708529932,1064679417.0,57256903.0,3519720419.0,3564182.0,5,4,24393,7755.722338375764,0.7842382518767864,226.6761137920159,140.64341638840804
311,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 7_c405_c488_c561_c640,5,9,GL2+Puro_48h,5,146562,515.462322423183,368.19385734165735,1360.7654235067753,6407.924721278367,1596.7686303407431,970768324.0,18796240.0,2515209571.0,5546649.0,6,5,29151,6676.578642242119,0.7004316675250774,228.58631925860007,163.1465061934773
312,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 8_c405_c488_c561_c640,1,21,GL2+Puro_48h,1,152159,562.6237764724001,354.461215273929,2240.3464402368577,5230.893184103471,3508.144572453815,1143846339.0,210180883.0,1717419628.0,1036101495.0,1,1,23058,8517.919767542719,0.5455890513343733,188.53243735084357,158.00014730216637
313,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 8_c405_c488_c561_c640,3,9,GL2+Puro_48h,3,114480,485.13779376466334,327.0725287929078,2649.204472396925,5602.802297344514,4355.182223969252,851320933.0,252161990.0,1364126687.0,1265815386.0,2,3,21870,7317.275217192501,0.786896098672509,213.92141061260995,132.0078033297487
314,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 8_c405_c488_c561_c640,4,5,GL2+Puro_48h,4,110959,466.02101777076354,322.6074712340884,2079.7125424706423,4963.108400400148,1840.4839985940755,703943336.0,113885357.0,1146464328.0,30041412.0,3,4,21920,6344.60848540146,0.6495019914690601,192.2872828641044,146.20753734265705
315,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,1,3,GL2+Puro_48h,1,37030,331.216959493302,155.05589074080677,2408.7759114231703,5503.028733459358,2015.573534971645,34779254.0,55761804.0,416838614.0,17955935.0,1,1,4112,3898.5642023346304,0.9288736336435012,121.3020111379916,44.9298740198802
